//¨¬?¨ùo¢¬i	CN¡¾U¢¬iA¨£	AI¡Æ©ªAo¢¥E	Eu	A¨ù¡¤A	©öIA¢¬	Ao¢¥E	¢¬iA©¬¡¤u	©ö©¡¨úiA©÷(E¢¬CC)	A¨úA¡¤	E¡ÌAu¨ù¨¬	¨ù¨¬¨¬¡Æ	¡¤©ö¨¬¡×	¨¬nCa¡¤©ö¨¬¡×	A¨Ï¡¾a	¥ìi¡¾¨­	¨¡AA¡À	A¡ì¢¬¡Ì¢¬¢ÒA?©ö¡ì	¡íc¢¯eA?©ö¡ì	AuAoCa¥ì¢¯©öY¡Æ©¡	AO¨ùOA¢¬¡ÆYA¢®	AO¢¥eA¢¬¡ÆYA¢®	¡Æ©ª¡ÆY1(¡¾a¨¬¡í)	¡Æ©ª¡ÆY2(¡¾a¨¬¡í)	¡Æ©ª¡ÆY3(¨¡?¨ùo)	¡Æ¢®¡¤I¡Æ¢®A©¬A¢®	CA¡¤©öAO¨ùO¥ì¥ì	¡íc¨ù¡¾¡Æ¢®A©¬A¢®	Ai¢¬¡Ì¡¾a¡Æ¢®A©¬A¢®	¡Æ¢®¨ö¢¯ ¨¬nA©÷	¢¬O¢¬¢ç ¨¬nA©÷	¨¡E ¨¬nA©÷	¢¥U¢¬¢ç ¨¬nA©÷	¡Æ©ª¡ÆY¨ùO¥ì¥ì	Ac¡Æ©ª¡ÆY¨ùO¥ì¥ì	HP¨¬¢¬¢¯I	MP¨¬¢¬¢¯I	A©¬¡Æ¢®©ö©¡¨úiA¢®	¢¬¢Ò¢¬©£¥ì¥ì	¡Æ©¡¥ì¥ì	A©¬¡Æ¢®¡Æ©ª¡ÆY¨ùO¥ì¥ìAuCI	¢¬o¨ö¨¬AI ¨ùO¨ù¨¬	¨ùO¨ù¨¬¡Æ¨£	¡¤©ö¨¬¡× on off	AI¥ì¢¯¨ùO¥ì¥ì	¡ÆAAOAo¢¯¨£	¨¬nCaA?©ö¡ì	©øoAI¢ÒU¡¾a	¢¬O¢¬¢ç¢ÒU¡¾a	A¢Ò¡¤AA?©ö¡ì	¢¬¢Ò©öyAuC¡¿	Au¡¾aAuC¡¿	¨¬OAuC¡¿	©öU¢Ò¡ÀAuC¡¿	©ö¡ÆAuC¡¿	¢Ò¡ÍAuC¡¿	A|¡Æ©ª¡¾Y¨ú¡¿	A|¡Æ©ªAc¡¤a	Ac¡¤a¨úc	Ac¡¤aAAAy¥ì¥ì	¨öAA¨ùA?Ao¨öA¡Æ¡Ì	¨ú¨¡AIAU¡íy¨ù¨¬¨¬¢¬A¢´¡Æ¨£	¡Æ©¡CeA¢®	¨¬nCa¡Æ©¡CeA¢®	¢¬o¡íoAA	A©¬¡Æ¢®¢¥E¡¤A	A¡¿A¨öA?©ö¡ì	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö1	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö2	A¡¿¢¥AE¢¯¡ÆuA¨ö1	A¡¿¢¥AE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö1	CCC¨ªE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö3	©ö©¡¡ÆuE¢¯¡ÆuA¨ö1	©ö©¡¡ÆuE¢¯¡ÆuA¨ö2	CN¡¾U¨ù©ø¢¬i	AaCoAo¢¯¨£	NPC ¢¬¢ÒA¨Ï	¢¬¢Ò¥ìa¢¬¢ç¡Æ¡Í¨¡¡ÀAI¨¡¢ç
//dwID	szName	dwAI	dwStr	dwSta	dwDex	dwInt	dwHR	dwER	dwRace	dwBelligerence	dwGender	dwLevel	dwFilghtLevel	dwSize	dwClass	bIfPart	dwKarma	dwUseable	dwActionRadius	dwAtkMin	dwAtkMax	dwAtk1	dwAtk2	dwAtk3	dwHorizontalRate	dwVerticalRate	dwDiagonalRate	dwThrustRate	dwChestRate	dwHeadRate	dwArmRate	dwLegRate	dwAttackSpeed	dwReAttackDelay	dwAddHp	dwAddMp	dwNaturealArmor	nAbrasion	nHardness	dwAdjAtkDelay	eElementType	wElementAtk	dwHideLevel	fSpeed	dwShelter	bFlying	dwJumpIng	dwAirJump	bTaming	dwResisMagic	fResistElecricity	fResistFire	fResistWind	fResistWater	fResistEarth	dwCash	dwSourceMaterial	dwMaterialAmount	dwCohesion	dwHoldingTime	dwCorrectionValue	dwExpValue	nFxpValue	nBodyState	dwAddAbility	bKillable	dwVirtItem1	dwVirtType1	dwVirtItem2	dwVirtType2	dwVirtItem3	dwVirtType3	dwSndAtk1	dwSndAtk2	dwSndDie1	dwSndDie2	dwSndDmg1	dwSndDmg2	dwSndDmg3	dwSndIdle1	dwSndIdle2	szComment	dwAreaColor	szNpcMark	dwMadrigalGiftPoint
MI_FLBYRIGEN2	IDS_PROPMOVER_TXT_000296	AII_MONSTER	15	53	97	82	91	54	=	BELLI_MELEE	=	42	=	=	RANK_NORMAL	0	=	1	=	339	357	II_WEA_MOB_MONSTER2_ATK1	II_WEA_MOB_MONSTER2_ATK2	II_WEA_MOB_MONSTER2_ATK3	=	=	=	=	=	=	=	=	1000	3000	7614	100	54	130	0	=	2	1	=	0.16	=	1	=	=	=	50	-0.3	0.3	0	0	0	52	=	=	=	=	50	946	69	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000297	AREA_NORMAL	=	31
MI_FLBYRIGEN3	IDS_PROPMOVER_TXT_000298	AII_MONSTER	15	55	99	84	92	54	=	BELLI_MELEE	=	43	=	=	RANK_CAPTAIN	0	=	1	=	342	361	II_WEA_MOB_MONSTER3_ATK1	II_WEA_MOB_MONSTER3_ATK2	II_WEA_MOB_MONSTER3_ATK3	=	=	=	=	=	=	=	=	1000	3000	7769	100	54	130	0	=	2	1	=	0.18	=	1	=	=	=	51	-0.3	0.3	0	0	0	53	=	=	=	=	9	1013	83	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000299	AREA_NORMAL	=	31
MI_FLBYRIGEN4	IDS_PROPMOVER_TXT_000300	AII_MONSTER	15	63	105	89	90	77	=	BELLI_MELEE	=	46	=	=	RANK_BOSS	0	=	1	=	682	718	II_WEA_MOB_MONSTER4_ATK1	II_WEA_MOB_MONSTER4_ATK2	II_WEA_MOB_MONSTER4_ATK3	=	=	=	=	=	=	=	=	1000	3000	147628	100	77	130	0	=	5	1	=	0.16	=	1	=	=	=	55	0.3	0	-0.3	0	0	385	=	=	=	=	2080	6589	483	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000301	AREA_NORMAL	=	600
MI_ROCKEPELLER1	IDS_PROPMOVER_TXT_000302	AII_MONSTER	15	61	111	94	78	58	=	BELLI_MELEE	=	49	=	=	RANK_LOW	0	=	1	=	402	424	II_WEA_MOB_MONSTER1_ATK1	II_WEA_MOB_MONSTER1_ATK2	II_WEA_MOB_MONSTER1_ATK3	=	=	=	=	=	=	=	=	1000	3000	18947	100	58	130	0	=	3	1	=	0.16	=	1	=	=	=	58	0	0	0	0.3	-0.3	58	=	=	=	=	13	1995	199	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000303	AREA_NORMAL	=	31
MI_ROCKEPELLER2	IDS_PROPMOVER_TXT_000304	AII_MONSTER	15	61	111	94	79	58	=	BELLI_MELEE	=	49	=	=	RANK_NORMAL	0	=	1	=	402	424	II_WEA_MOB_MONSTER2_ATK1	II_WEA_MOB_MONSTER2_ATK2	II_WEA_MOB_MONSTER2_ATK3	=	=	=	=	=	=	=	=	1000	3000	18947	100	58	130	0	=	3	1	=	0.16	=	1	=	=	=	58	0	0	0	0.3	-0.3	58	=	=	=	=	50	2086	201	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000305	AREA_NORMAL	=	31
MI_ROCKEPELLER3	IDS_PROPMOVER_TXT_000306	AII_MONSTER	15	63	113	96	80	60	=	BELLI_MELEE	=	50	=	=	RANK_CAPTAIN	0	=	1	=	406	428	II_WEA_MOB_MONSTER3_ATK1	II_WEA_MOB_MONSTER3_ATK2	II_WEA_MOB_MONSTER3_ATK3	=	=	=	=	=	=	=	=	1000	3000	19289	100	60	130	0	=	3	1	=	0.18	=	1	=	=	=	60	0	0	0	0.3	-0.3	58	=	=	=	=	9	2234	240	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000307	AREA_NORMAL	=	31
MI_ROCKEPELLER4	IDS_PROPMOVER_TXT_000308	AII_MONSTER	15	69	119	101	100	85	=	BELLI_MELEE	=	53	=	=	RANK_BOSS	0	=	1	=	777	818	II_WEA_MOB_MONSTER4_ATK1	II_WEA_MOB_MONSTER4_ATK2	II_WEA_MOB_MONSTER4_ATK3	=	=	=	=	=	=	=	=	1000	3000	168432	100	85	130	0	=	1	1	=	0.16	=	1	=	=	=	63	0	0	0.3	-0.3	0	427	=	=	=	=	3260	14540	1385	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000309	AREA_NORMAL	=	600
//																																																																																					
MI_CIRCUSBEAR1	IDS_PROPMOVER_TXT_000310	AII_MONSTER	15	20	107	91	=	=	=	BELLI_MELEE	=	47	=	=	RANK_LOW	0	=	=	=	494	520	II_WEA_MOB_MONSTER1_ATK1	II_WEA_MOB_MONSTER1_ATK2	II_WEA_MOB_MONSTER1_ATK3	=	=	=	=	=	=	=	=	1000	3000	9364	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	56	0	0	0	0	0	56	=	=	=	=	10	163152	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000311	AREA_NORMAL	=	31
MI_CIRCUSBEAR2	IDS_PROPMOVER_TXT_000312	AII_MONSTER	15	20	107	91	=	=	=	BELLI_MELEE	=	47	=	=	RANK_NORMAL	0	=	=	=	494	520	II_WEA_MOB_MONSTER2_ATK1	II_WEA_MOB_MONSTER2_ATK2	II_WEA_MOB_MONSTER2_ATK3	=	=	=	=	=	=	=	=	1000	3000	9364	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	56	0	0	0	0	0	56	=	=	=	=	10	189256	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000313	AREA_NORMAL	=	31
MI_CIRCUSBEAR3	IDS_PROPMOVER_TXT_000314	AII_MONSTER	15	20	109	93	=	=	=	BELLI_MELEE	=	48	=	=	RANK_CAPTAIN	0	=	=	=	504	530	II_WEA_MOB_MONSTER3_ATK1	II_WEA_MOB_MONSTER3_ATK2	II_WEA_MOB_MONSTER3_ATK3	=	=	=	=	=	=	=	=	1000	3000	9545	100	=	130	0	=	0	0	=	0.08	=	0	=	=	=	57	0	0	0	0	0	57	=	=	=	=	10	187624	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000315	AREA_NORMAL	=	31
MI_CIRCUSBEAR4	IDS_PROPMOVER_TXT_000316	AII_MONSTER	15	20	115	98	=	=	=	BELLI_MELEE	=	51	=	=	RANK_BOSS	0	=	=	=	960	1011	II_WEA_MOB_MONSTER4_ATK1	II_WEA_MOB_MONSTER4_ATK2	II_WEA_MOB_MONSTER4_ATK3	=	=	=	=	=	=	=	=	1000	3000	163346	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	61	0	0	0	0	0	413	=	=	=	=	2599	1426755	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000317	AREA_NORMAL	=	600
MI_GREEMONG1	IDS_PROPMOVER_TXT_000326	AII_MONSTER	15	20	155	132	108	68	=	BELLI_MELEE	=	71	=	=	RANK_LOW	0	=	1	=	962	1013	II_WEA_MOB_WHEELEM1_ATK1   	II_WEA_MOB_WHEELEM1_ATK2   	II_WEA_MOB_WHEELEM1_ATK3   	=	=	=	=	=	=	=	=	1000	3000	28602	100	75	130	0	=	2	1	=	0.075	=	0	=	=	=	95	-0.3	0.3	0	0	0	160	=	=	=	=	13	25964	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000327	AREA_NORMAL	=	31
MI_GREEMONG2	IDS_PROPMOVER_TXT_000328	AII_MONSTER	15	20	155	132	109	69	=	BELLI_MELEE	=	71	=	=	RANK_NORMAL	0	=	1	=	962	1013	II_WEA_MOB_WHEELEM2_ATK1   	II_WEA_MOB_WHEELEM2_ATK2   	II_WEA_MOB_WHEELEM2_ATK3   	=	=	=	=	=	=	=	=	1000	3000	28602	100	76	130	0	=	2	1	=	0.075	=	0	=	=	=	95	-0.3	0.3	0	0	0	160	=	=	=	=	50	27145	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000329	AREA_NORMAL	=	31
MI_GREEMONG3	IDS_PROPMOVER_TXT_000330	AII_MONSTER	15	20	157	133	110	70	=	BELLI_MELEE	=	72	=	=	RANK_CAPTAIN	0	=	1	=	967	1018	II_WEA_MOB_WHEELEM3_ATK1   	II_WEA_MOB_WHEELEM3_ATK2   	II_WEA_MOB_WHEELEM3_ATK3   	=	=	=	=	=	=	=	=	1000	3000	28981	100	77	130	0	=	2	1	=	0.08	=	0	=	=	=	97	-0.3	0.3	0	0	0	162	=	=	=	=	9	28819	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000331	AREA_NORMAL	=	31
MI_GREEMONG4	IDS_PROPMOVER_TXT_000332	AII_MONSTER	15	20	163	139	120	102	=	BELLI_MELEE	=	75	=	=	RANK_BOSS	0	=	1	=	1477	1554	II_WEA_MOB_WHEELEM4_ATK1   	II_WEA_MOB_WHEELEM4_ATK2   	II_WEA_MOB_WHEELEM4_ATK3   	=	=	=	=	=	=	=	=	1000	3000	552915	100	112	130	0	=	5	1	=	0.075	=	0	=	=	=	101	0.3	0	-0.3	0	0	1190	=	=	=	=	3260	182714	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000333	AREA_NORMAL	=	600
MI_PIRE1	IDS_PROPMOVER_TXT_000334	AII_MONSTER	15	20	163	139	=	=	=	BELLI_MELEE	=	75	=	=	RANK_LOW	0	=	=	=	772	813	II_WEA_MOB_MONSTER1_ATK1	II_WEA_MOB_MONSTER1_ATK2	II_WEA_MOB_MONSTER1_ATK3	=	=	=	=	=	=	=	=	1000	3000	15025	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	101	0	0	0	0	0	85	=	=	=	=	10	8168119	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000335	AREA_NORMAL	=	31
MI_PIRE2	IDS_PROPMOVER_TXT_000336	AII_MONSTER	15	20	163	139	=	=	=	BELLI_MELEE	=	75	=	=	RANK_NORMAL	0	=	=	=	772	813	II_WEA_MOB_MONSTER2_ATK1	II_WEA_MOB_MONSTER2_ATK2	II_WEA_MOB_MONSTER2_ATK3	=	=	=	=	=	=	=	=	1000	3000	15025	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	101	0	0	0	0	0	85	=	=	=	=	10	9475018	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000337	AREA_NORMAL	=	31
MI_PIRE3	IDS_PROPMOVER_TXT_000338	AII_MONSTER	15	20	165	140	=	=	=	BELLI_MELEE	=	76	=	=	RANK_CAPTAIN	0	=	=	=	782	823	II_WEA_MOB_MONSTER3_ATK1	II_WEA_MOB_MONSTER3_ATK2	II_WEA_MOB_MONSTER3_ATK3	=	=	=	=	=	=	=	=	1000	3000	15204	100	=	130	0	=	0	0	=	0.08	=	0	=	=	=	102	0	0	0	0	0	86	=	=	=	=	10	9393336	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000339	AREA_NORMAL	=	31
MI_PIRE4	IDS_PROPMOVER_TXT_000340	AII_MONSTER	15	20	171	145	=	=	=	BELLI_MELEE	=	79	=	=	RANK_BOSS	0	=	=	=	1465	1542	II_WEA_MOB_MONSTER4_ATK1	II_WEA_MOB_MONSTER4_ATK2	II_WEA_MOB_MONSTER4_ATK3	=	=	=	=	=	=	=	=	1000	3000	254566	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	106	0	0	0	0	0	630	=	=	=	=	15966	71430440	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000341	AREA_NORMAL	=	600
MI_CLAWDOLL1	IDS_PROPMOVER_TXT_000342	AII_MONSTER	15	20	171	145	=	=	=	BELLI_MELEE	=	79	=	=	RANK_LOW	0	=	=	=	814	857	II_WEA_MOB_MONSTER1_ATK1	II_WEA_MOB_MONSTER1_ATK2	II_WEA_MOB_MONSTER1_ATK3	=	=	=	=	=	=	=	=	1000	3000	15910	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	106	0	0	0	0	0	90	=	=	=	=	10	14286088	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000343	AREA_NORMAL	=	31
MI_CLAWDOLL2	IDS_PROPMOVER_TXT_000344	AII_MONSTER	15	20	171	145	=	=	=	BELLI_MELEE	=	79	=	=	RANK_NORMAL	0	=	=	=	814	857	II_WEA_MOB_MONSTER2_ATK1	II_WEA_MOB_MONSTER2_ATK2	II_WEA_MOB_MONSTER2_ATK3	=	=	=	=	=	=	=	=	1000	3000	15910	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	106	0	0	0	0	0	90	=	=	=	=	10	16571862	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000345	AREA_NORMAL	=	31
MI_CLAWDOLL3	IDS_PROPMOVER_TXT_000346	AII_MONSTER	15	20	173	147	=	=	=	BELLI_MELEE	=	80	=	=	RANK_CAPTAIN	0	=	=	=	823	866	II_WEA_MOB_MONSTER3_ATK1	II_WEA_MOB_MONSTER3_ATK2	II_WEA_MOB_MONSTER3_ATK3	=	=	=	=	=	=	=	=	1000	3000	16049	100	=	130	0	=	0	0	=	0.08	=	0	=	=	=	108	0	0	0	0	0	92	=	=	=	=	10	16429001	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000347	AREA_NORMAL	=	31
MI_CLAWDOLL4	IDS_PROPMOVER_TXT_000348	AII_MONSTER	15	20	179	152	=	=	=	BELLI_MELEE	=	83	=	=	RANK_BOSS	0	=	=	=	1548	1629	II_WEA_MOB_MONSTER4_ATK1	II_WEA_MOB_MONSTER4_ATK2	II_WEA_MOB_MONSTER4_ATK3	=	=	=	=	=	=	=	=	1000	3000	272765	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	127	0	0	0	0	0	672	=	=	=	=	17282	124932275	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000349	AREA_NORMAL	=	600
MI_CARRIERBOMB1	IDS_PROPMOVER_TXT_000350	AII_MONSTER	15	20	159	135	111	77	=	BELLI_RANGE	=	73	=	=	RANK_LOW	0	=	1	=	991	1043	II_WEA_MOB_PRANKSTER1_ATK1 	II_WEA_MOB_PRANKSTER1_ATK2 	II_WEA_MOB_PRANKSTER1_ATK3 	=	=	=	=	=	=	=	=	1000	3000	31285	100	84	130	0	=	3	1	=	0.075	=	0	=	=	=	98	0	0	0	0.3	-0.3	166	=	=	=	=	13	31988	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000351	AREA_NORMAL	=	31
MI_CARRIERBOMB2	IDS_PROPMOVER_TXT_000352	AII_MONSTER	15	20	159	135	112	77	=	BELLI_RANGE	=	73	=	=	RANK_NORMAL	0	=	1	=	991	1043	II_WEA_MOB_PRANKSTER2_ATK1 	II_WEA_MOB_PRANKSTER2_ATK2 	II_WEA_MOB_PRANKSTER2_ATK3 	=	=	=	=	=	=	=	=	1000	3000	31285	100	85	130	0	=	3	1	=	0.075	=	0	=	=	=	98	0	0	0	0.3	-0.3	166	=	=	=	=	50	33442	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000353	AREA_NORMAL	=	31
MI_CARRIERBOMB3	IDS_PROPMOVER_TXT_000354	AII_MONSTER	15	20	161	137	113	78	=	BELLI_RANGE	=	74	=	=	RANK_CAPTAIN	0	=	1	=	995	1048	II_WEA_MOB_PRANKSTER3_ATK1 	II_WEA_MOB_PRANKSTER3_ATK2 	II_WEA_MOB_PRANKSTER3_ATK3 	=	=	=	=	=	=	=	=	1000	3000	31690	100	86	130	0	=	3	1	=	0.08	=	0	=	=	=	99	0	0	0	0.3	-0.3	168	=	=	=	=	9	35506	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000355	AREA_NORMAL	=	31
MI_CARRIERBOMB4	IDS_PROPMOVER_TXT_000356	AII_MONSTER	15	20	167	142	120	102	=	BELLI_RANGE	=	77	=	=	RANK_BOSS	0	=	1	=	2568	2650	II_WEA_MOB_PRANKSTER4_ATK1 	II_WEA_MOB_PRANKSTER4_ATK2 	II_WEA_MOB_PRANKSTER4_ATK3 	=	0.9	=	=	=	=	=	=	1000	3000	564573	100	112	130	0	=	1	1	=	0.075	=	0	=	=	=	103	0	0	0.3	-0.3	0	1232	=	=	=	=	13910	225129	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000357	AREA_NORMAL	=	600
MI_RAMPAGEBUTCHER1	IDS_PROPMOVER_TXT_000358	AII_MONSTER	15	20	179	152	=	=	=	BELLI_MELEE	=	83	=	=	RANK_LOW	0	=	=	=	860	905	II_WEA_MOB_MONSTER1_ATK1	II_WEA_MOB_MONSTER1_ATK2	II_WEA_MOB_MONSTER1_ATK3	=	=	=	=	=	=	=	=	1000	3000	17048	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	127	0	0	0	0	0	96	=	=	=	=	10	24986455	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000359	AREA_NORMAL	=	31
MI_RAMPAGEBUTCHER2	IDS_PROPMOVER_TXT_000360	AII_MONSTER	15	20	179	152	=	=	=	BELLI_MELEE	=	83	=	=	RANK_NORMAL	0	=	=	=	860	905	II_WEA_MOB_MONSTER2_ATK1	II_WEA_MOB_MONSTER2_ATK2	II_WEA_MOB_MONSTER2_ATK3	=	=	=	=	=	=	=	=	1000	3000	17048	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	127	0	0	0	0	0	96	=	=	=	=	10	28984287	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000361	AREA_NORMAL	=	31
MI_RAMPAGEBUTCHER3	IDS_PROPMOVER_TXT_000362	AII_MONSTER	15	20	181	154	=	=	=	BELLI_MELEE	=	84	=	=	RANK_CAPTAIN	0	=	=	=	868	914	II_WEA_MOB_MONSTER3_ATK1	II_WEA_MOB_MONSTER3_ATK2	II_WEA_MOB_MONSTER3_ATK3	=	=	=	=	=	=	=	=	1000	3000	17185	100	=	130	0	=	0	0	=	0.08	=	0	=	=	=	129	0	0	0	0	0	97	=	=	=	=	10	28734423	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000363	AREA_NORMAL	=	31
MI_RAMPAGEBUTCHER4	IDS_PROPMOVER_TXT_000364	AII_MONSTER	15	20	187	159	=	=	=	BELLI_MELEE	=	87	=	=	RANK_BOSS	0	=	=	=	1612	1697	II_WEA_MOB_MONSTER4_ATK1	II_WEA_MOB_MONSTER4_ATK2	II_WEA_MOB_MONSTER4_ATK3	=	=	=	=	=	=	=	=	1000	3000	282251	100	=	130	0	=	0	0	=	0.075	=	0	=	=	=	133	0	0	0	0	0	714	=	=	=	=	18706	218507315	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000365	AREA_NORMAL	=	600
